SMILES,IC50,,,
Cn1cc(cn1)-c1cc(on1)C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,> 99.5,,,
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1cnc(s1)C1CCOC1,> 99.5,,,
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1ccc(=O)[nH]n1,> 99.5,,,
Cn1nncc1C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,> 99.5,,,
Cn1nc(cc1C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C)C(=O)N1CCOCC1,92.1,,,
Cn1nc2CCS(=O)(=O)Cc2c1C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,> 99.5,,,
Cn1c(cc2c1n(C)c(=O)n(C)c2=O)C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,> 99.5,,,
COc1cc(sn1)C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,> 99.5,,,
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1sc(nc1Cl)N1CCOCC1,> 99.5,,,
CCOC(=O)Cn1cc(nn1)C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,44,,,
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1[nH]c(=O)[nH]c(=O)c1F,,,,
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1ocnc1C(F)(F)F,> 99.5,,,
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1cc(=O)c2c(O)cccc2o1,> 99.5,,,
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1nc2cnccc2s1,> 99.5,,,
CC(O)Cc1c([nH][nH]c1=O)C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,> 99.5,,,
CCc1nc(sc1C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C)-c1nnc[nH]1,> 99.5,,,
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1c[nH]nn1,1.17,,,
Cn1c2nc(ccc2c(=O)[nH]c1=O)C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,> 99.5,,,
Cn1cnc(cc1=O)C(=O)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)c1ccc(cc1)C(C)(C)C,> 99.5,,,
