smiles
O=C(NC1CC1)C(c1cccnc1)N(C(=O)c1csnn1)c1ccc(N2CCCS2(=O)=O)cc1
CC(C)NC(=O)C(c1cnccn1)N(C(=O)c1scnc1Cl)c1ccc(C2CCC(=O)N2)cc1
O=C(NC1COC1)C(c1cccnc1)N(C(=O)c1ccn(CO)n1)c1ccn[nH]1
CCNC(=O)C(c1cnccn1)N(C(=O)c1cnnn1C)C1CCCCCC1
CCC(C)NC(=O)C(c1ccnnc1)N(C(=O)c1scnc1Cl)c1ccc(C(C)(C)C)cc1
CCCNC(=O)C(c1c[nH]c(=O)[nH]c1=O)N(C(=O)c1cscn1)c1ccc(C(F)(F)F)nc1
O=C(NC1CC1)C(c1ccc[nH]c1=O)N(C(=O)c1ccn(CO)n1)c1ccc(C(F)(F)F)nc1
O=C(NC1COC1)C(c1cccnc1)N(C(=O)c1ccns1)C1CCOC1
O=C(NCCc1cccc(F)c1)C(c1cnc2nc[nH]n2c1=O)N(C(=O)c1cscn1)c1cnn(-c2ccccc2)c1
Cc1cnnn1-c1ccc(N(C(=O)c2ccns2)C(C(=O)NC2CC(F)(F)C2)c2cnccn2)cc1
O=C(NC1CC1)C(c1cnccn1)N(C(=O)c1[nH]c(=O)[nH]c(=O)c1F)c1ccc(N2CCCC2=O)cc1
CC(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccno1)C1CCCCCC1
CCNC(=O)C(c1ccc[nH]c1=O)N(C(=O)c1oncc1C)c1ccc(N2CCCC2=O)cc1
Cc1cnnn1-c1ccc(N(C(=O)c2cnsn2)C(C(=O)NC2COC2)c2ccnnc2)cc1
Cc1cnoc1C(=O)N(c1ccc2c(ccn2C)c1)C(C(=O)NC1CCOC1)c1ccc[nH]c1=O
O=C(NC1CCC1)C(c1cnccn1)N(C(=O)c1cnco1)c1ccc(N2CCCS2(=O)=O)cc1
O=C(NC1CCOCC1)C(c1ccnnc1)N(C(=O)c1cncs1)c1ccc(C(F)(F)F)nc1
Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NC2CCC2)c2cccnc2)nn1
CCNC(=O)C(c1ccnnc1)N(C(=O)c1cn(C)c(=O)n1C)C1CCCCCC1
CCNC(=O)C(c1cnccc1C)N(C(=O)c1nc(C[NH+]2CCOCC2)cs1)c1ccc2scnc2c1
O=C1CC(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2ccsn2)c2cnn(-c3ccccc3)c2)CN1
CCNC(=O)C(c1cnccn1)N(C(=O)c1cc(CO)n[nH]1)c1ccn[nH]1
CCNC(=O)C(c1cccnc1)N(C(=O)c1cnon1)c1ccc(-n2cc[nH]c2=O)cc1
CC(C)(O)c1cccc(N(C(=O)c2scnc2Cl)C(C(=O)NC2COC2)c2cccnc2)c1
Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NC2COC2)c2ccc[nH]c2=O)nn1
O=C(NC1CC1)C(c1ccnnc1)N(C(=O)c1ocnc1C(F)(F)F)C1CCCCCC1
O=C(NC1CC1)C(c1ccc[nH]c1=O)N(C(=O)c1cc(CO)n[nH]1)c1ccccc1
CC(C)Oc1ccc(N(C(=O)c2cn(C)nn2)C(C(=O)NC2CC2)c2cncnc2)cc1
Cc1cnoc1C(=O)N(c1cnc(C2CCC2)nc1)C(C(=O)NC(C)C)c1ccnnc1
CCNC(=O)C(c1cccnc1)N(C(=O)c1ccns1)C1CCCCCC1
