SMILES,pred_mean,pred_std
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,5.6796204609908,0.17095921310952633
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccnc(Cl)c2)c2cccnc2)cc1,5.311638837980153,0.03671845499765639
Cc1ccncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,5.290562641816573,0.02545107337920957
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(-n3cnnc3)cc2)c2cccnc2)cc1,5.263976944072976,0.035679325801019346
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)cc2O)c2cccnc2)cc1,5.256798989129775,0.027496145628395113
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncccc2F)c2cccnc2)cc1,5.246343678894303,0.025794071354936977
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncccc2F)c2cccnc2)cc1,5.246343678894303,0.025794071354936977
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)c(O)c2)c2cccnc2)cc1,5.2406158643932255,0.02555479890335358
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccns2)c2cccnc2)cc1,5.219625138850379,0.036769711183891336
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccns2)c2cccnc2)cc1,5.219625138850379,0.036769711183891336
Cc1cnccc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,5.2186824997870485,0.011244681564503303
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccno2)c2cccnc2)cc1,5.214309157888001,0.01600430281192923
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccno2)c2cccnc2)cc1,5.214309157888001,0.01600430281192923
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)cc2)c2cccnc2)cc1,5.203341378964882,0.07680000019851763
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c(c2)OCO3)c2cccnc2)cc1,5.201024196465731,0.03176222788807521
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)cc2F)c2cccnc2)cc1,5.195273888655863,0.0353988741425711
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccs2)c2cccnc2)cc1,5.193648230722193,0.022928678049422155
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(C#N)cc2)c2cccnc2)cc1,5.193161288989108,0.043852823960991924
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c(c2)COCC3)c2cccnc2)cc1,5.192991026893726,0.030512678630624766
CNC(=O)c1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1,5.184935021532505,0.026687534556546034
COc1ccncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(C)C)cc1,5.184248320458397,0.0486148824017807
Cc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.181452201625179,0.02965983859212168
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1F,5.181322959611474,0.024506599264357037
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(C#N)c2)c2cccnc2)cc1,5.174504917897119,0.047245814141579724
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(C#N)c2)c2cccnc2)cc1,5.174504917897119,0.047245814141579724
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncccn2)c2cccnc2)cc1,5.171990993695185,0.05029934781591365
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)cn2)c2cccnc2)cc1,5.169878348050866,0.04017447084201228
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cncs2)c2cccnc2)cc1,5.168976814972872,0.018787804656506986
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c(F)c1,5.167885779433505,0.038561405103502824
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c(c2)CCOC3)c2cccnc2)cc1,5.163239734579543,0.030732024698281697
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccncc2F)c2cccnc2)cc1,5.16320396179585,0.02399975113506684
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cncc(O)c2)c2cccnc2)cc1,5.162789026610307,0.03726465321035863
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccon2)c2cccnc2)cc1,5.161214220177085,0.02556410831012923
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(O)c2)c2cccnc2)cc1,5.156441348864449,0.04612832861959562
