SMILES,predicted_pIC50
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnccn2)c2cccnc2)cc1,5.029087612160466
COc1ccncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,5.024157407777147
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(S(C)(=O)=O)cc2)c2cccnc2)cc1,5.022401062038497
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(S(C)(=O)=O)cc2)c2cccnc2)cc1,5.022401062038497
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(=O)[nH]c2)c2cccnc2)cc1,5.017688911192551
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(S(C)(=O)=O)c2)c2cccnc2)cc1,5.017547620390886
CSc1ncc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)cn1,5.003518415214025
CN(C)c1ncccc1CCNC(=O)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C(C)(C)C)cc1,5.001267514356313
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnco2)c2cccnc2)cc1,4.999859075332768
COc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.976059990012753
COc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.976059990012753
CC(C)c1n[nH]c(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)n1,4.972469633620198
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccncn2)c2cccnc2)cc1,4.9721962007798535
CNC(=O)c1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(C(C)(C)C)cc2)c1,4.9692795190364265
