SMILES,predicted_var,predicted_pIC50,df
Cc1ccc(C(=O)N(C)C)cc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.38197737955486133,4.46771549632236,amines_product
CNC(=O)c1cc(Cl)ccc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.31445565947658594,4.352880369781021,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(C(F)(F)F)ncn1,0.05862347582273486,4.111538600236729,amines_product
CSc1nnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1,0.11003916920618195,4.163049029634038,amines_product
CNC(=O)c1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1,0.3893029141981188,4.501005667708922,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccnc2ccncc12,0.09947452157791403,4.121204502480655,amines_product
N#Cc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1F,0.0541506845645614,4.0812178602125595,amines_product
CCc1nn(C)cc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.047933559933856174,4.071743834531872,amines_product
CC(C)c1ncc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1,0.2659485746863304,4.287298441029169,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2nnc(C(F)F)n2c1,0.1393014294763084,4.1949066884203,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1c[nH]c2ccnn2c1=O,0.07712881035166319,4.1103220490601355,amines_product
CCc1cncc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,0.0640443194901863,4.089364615906998,amines_product
CCc1ccc(C)nc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.03163268765916882,4.052147872312719,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1c[nH]nn1,0.05986342846576065,4.138726398988893,amines_product
Cn1cc(-c2csc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)n2)cn1,0.1572160351738816,4.279881005801604,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ncn(Cc2ccccc2F)n1,0.13853897441439855,4.161483988043726,amines_product
Cc1ccc2c(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cnn2c1C,0.03978768008623135,4.0700884064597345,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(F)(F)F)nc1,0.2150880374407187,4.285312248718027,amines_product
CCc1noc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C#N,0.18120225461407458,4.222742133266387,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1noc2cnccc12,0.35298621344565007,4.398174617052563,amines_product
CN(C)S(=O)(=O)c1cccnc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.08446036756153674,4.131654697329151,amines_product
Cn1nc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c2nccnc21,0.3335044261116771,4.391593808360447,amines_product
Cn1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(Cn2cccn2)n1,0.03535863558236585,4.055890225592476,amines_product
CNS(=O)(=O)c1cccnc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.14855574743124578,4.177174304544223,amines_product
Cn1nccc1-c1nnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1,0.3365625805321919,4.418524913498993,amines_product
Cc1ccc(-c2nnn(C)n2)cc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.1059398352181482,4.209994641381286,amines_product
COc1cc(OC)n2nc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nc2n1,0.09073215179780902,4.12926694583751,amines_product
CS(=O)(=O)c1ncc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1,0.08762650676736783,4.146221725916282,amines_product
CNS(=O)(=O)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1,0.14671802854602234,4.186557068849746,amines_product
Cc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1C1CC1,0.038588994592672066,4.0582812035422355,amines_product
O=C1CCc2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2CN1,0.0928362964760332,4.13044828105617,amines_product
CCOc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]n1,0.0596266936960248,4.092254362007717,amines_product
CN1CCOc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21,0.047226498900204916,4.0735672253544175,amines_product
Cn1cncc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.10983254420418476,4.108889756164305,amines_product
Cn1nccc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.32637144919601013,4.309088778795271,amines_product
Cc1nc(=O)n(-c2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)[nH]1,0.19748754797049983,4.291722595653437,amines_product
CC(C)c1ncncc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.05385199188788903,4.080837244814859,amines_product
CSc1ccnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,0.0491034905062655,4.082830408281497,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nc2[nH]cnc(=O)c2[nH]1,0.11133218230700592,4.215139632857451,amines_product
CCc1nc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ns1,0.15347923813619246,4.19541282767696,amines_product
Cn1c(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cccc1=O,0.330157576865016,4.322370630337011,amines_product
CC(C)c1conc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.02712907491321559,4.045071594770911,amines_product
CN1CCc2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2C1,0.08726333585139301,4.158592168541848,amines_product
CC(C)c1ncncc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.05385199188788903,4.080837244814859,amines_product
O=C1CCn2c(nc3cc(N(C(=O)c4c[nH]cn4)C(C(=O)NCCc4cccc(F)c4)c4cccnc4)ccc32)N1,0.13363317822427234,4.188198394500833,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(-c2ccc([N+](=O)[O-])cc2)[nH]n1,0.1445455630241561,4.186604312466823,amines_product
Cc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnc1S(C)(=O)=O,0.09426907456848355,4.139312997964267,amines_product
N#Cc1nnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1,0.06280047607394224,4.114055917690268,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cnn2cc(C3CC3)cnc12,0.18914226611038742,4.266945206093225,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cnn(-c2ccc(F)cc2)n1,0.11536318308358062,4.2705624558513655,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ncnn1-c1ccccc1[N+](=O)[O-],0.24514605506580978,4.394656838822884,amines_product
COc1ccc2nc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)sc2n1,0.10209545454888058,4.185439419716777,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(-c2nc3ccccc3[nH]2)[nH]n1,0.39001329699481957,4.540045425545011,amines_product
CCc1nocc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.151340216323554,4.1637892597520505,amines_product
COc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc(OC)n1,0.08206027866052068,4.135447190701596,amines_product
Cc1cc(-c2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)[nH]n2)ccn1,0.10278251060113419,4.221346357832893,amines_product
Cn1cc([N+](=O)[O-])c(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,0.32267688889598745,4.45901424957101,amines_product
N#Cc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)no1,0.02430703672727219,4.059050133259338,amines_product
COc1[nH]ncc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.3116007732076831,4.290834704865595,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nccn2nccc12,0.13741590912377077,4.176216328719651,amines_product
N#Cc1cnnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,0.3479957233470081,4.340307951304126,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cccn2cnnc12,0.18513354118277903,4.20165351326273,amines_product
Cn1nccc1-c1[nH]nnc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.1950366940102164,4.28468260003095,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(-c2ccccn2)[nH]n1,0.36829193750125455,4.434068132589087,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(C(F)F)[nH]n1,0.3181646915069578,4.351074893957112,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1oncc1C1CC1,0.03405605426967284,4.044507954406944,amines_product
Cc1c(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnn1C(C)C,0.16449299877343648,4.186196783433016,amines_product
Cc1cnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C,0.05269781303844212,4.072802823513073,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2nsnc2c1,0.027397189335580663,4.0556133586161245,amines_product
CS(=O)(=O)Nc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1Cl,0.08660436597311616,4.132102872545488,amines_product
Cn1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(C#N)n1,0.07028270757852084,4.085483514478479,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(-c2cc[nH]n2)ccn1,0.11219951511228388,4.139997834693197,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1[nH]nc2cnccc12,0.04667159119424369,4.076810096669525,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(OCC(F)F)ccn1,0.20368470835779462,4.236091931738322,amines_product
N#Cc1cnc2ncnn2c1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.07753106562402223,4.140005702367532,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cccc(-n2[nH]nnc2=O)c1,0.3263525678019832,4.490435458035518,amines_product
CCc1cnoc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.04549655214715287,4.073175315513746,amines_product
COc1nc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc2[nH]nnc12,0.11479154792520063,4.157004951261239,amines_product
Cc1cc(C#N)nc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,0.05498678695581205,4.100403131315714,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1[nH]nc2cccnc12,0.08214167094966385,4.119563394145368,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cn(Cc2ccccc2)nn1,0.28374004282269283,4.420497486574666,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cn2ccncc2n1,0.07947383229646121,4.120158684599841,amines_product
Cn1c(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc2[nH]nnc2c1=O,0.08086403271080655,4.157349327944384,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cn(Cc2ccccc2)cn1,0.39071765801231706,4.598224994618433,amines_product
Cn1c(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(C#N)c(=S)n(C)c1=S,0.3101248321253607,4.334280010712585,amines_product
Cn1nc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c2ccncc21,0.3244335398582088,4.345599934816988,amines_product
COc1nc(OC)c2sc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nc2n1,0.09391296841768337,4.1633070746375145,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ncnn1-c1ccccn1,0.39955409360046445,4.497802656857504,amines_product
CN1CCN(c2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c(F)c2)CC1,0.16749999810901528,4.266767030066595,amines_product
Cc1cn2nc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc2n1,0.07998715866741435,4.12159343725842,amines_product
N#Cc1[nH]nc2ncnc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c12,0.12371544400886947,4.22765584138892,amines_product
CC1COCCN1Cc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,0.30898044454211515,4.306851960726576,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)C1(CC1)C(=O)N2,0.22965314282922122,4.2722004858695,amines_product
CNS(=O)(=O)c1nnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1,0.14484109304177295,4.20494132974139,amines_product
CS(=O)(=O)c1ncccc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.23388406970788012,4.280119549946289,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccnc(-n2ccnc2)c1,0.22321601711204053,4.239524087742461,amines_product
CN1CCOc2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21,0.04218072575881493,4.090517212182192,amines_product
CC(C)(C)c1noc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C#N,0.04666617635526649,4.0929934584112,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1[nH]ncc1-c1cccnc1,0.17694895903198926,4.194577175827574,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nc2cc(F)ncc2s1,0.08324891014430591,4.16104946266105,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(C(F)F)ncn1,0.05672569174210906,4.082962763960449,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccn2c(=O)[nH]nc2c1,0.07780401274848359,4.156566505786926,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1n[nH]c(-c2c[nH]nn2)n1,0.11695428097309346,4.234928562537042,amines_product
CNC(=O)c1cc(C(=O)NC)cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1,0.49943710446530076,4.650291781718487,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nc2c(F)cc(F)cc2[nH]1,0.1246984607196282,4.220745480620618,amines_product
O=C1CC(c2ccccc2N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CN1,0.09335172884177823,4.0879574370284635,amines_product
Cc1nnc2c(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cccn12,0.09869129391325515,4.152329615903837,amines_product
Cc1nc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n2c1CCC2,0.07894296007989965,4.162888333392439,amines_product
COc1ccnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C,0.06091557365056488,4.103044729444121,amines_product
Cc1n[nH]c(=O)c2c(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cccc12,0.07684550965102943,4.130601625177757,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nccc2cccnc12,0.3603840090257222,4.35386605511874,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1[nH]ncc1-c1nc2ccccc2[nH]1,0.39580382934023106,4.555514093614084,amines_product
Cc1ccc2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nc2n1,0.041897855645878224,4.081232352826924,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ncc(-c2ncccn2)cn1,0.1535089951705224,4.328602430427764,amines_product
N#Cc1[nH]nc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C#N,0.3182593786653314,4.332630208186616,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cc(OC(F)(F)F)ccn1,0.07883420579625877,4.128755823306878,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nonc1-c1nc2cccnc2s1,0.3058912250960333,4.36906348224207,amines_product
CS(=O)(=O)CCOc1cccnc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.34893766774087354,4.437219994103162,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cnnc(C(F)(F)F)c1,0.054444269273624,4.111852152622843,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nnc(-c2ccon2)s1,0.11443616123825606,4.230672139519249,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nccc2cnccc12,0.17808310577814623,4.201312578463446,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ncnn1-c1ccc(F)cc1F,0.16266186167251107,4.228295957852938,amines_product
Cc1ncn(-c2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cn2)c1C,0.14537715814644514,4.263774524613933,amines_product
COCc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)no1,0.1491837025501681,4.182379850227011,amines_product
N#Cc1nonc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.3123016688675335,4.3384439300625885,amines_product
Cc1nc(C)c(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1C,0.07628253983123656,4.120039679594054,amines_product
COc1cnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(F)c1,0.06264416177884513,4.107977868736413,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nnnn1Cc1ccccc1,0.3562772031474779,4.373275132485965,amines_product
O=C1CC(c2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CN1,0.5982673368099647,4.633263040749178,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cncc(-c2cc[nH]n2)c1,0.19111127057919575,4.204189277145009,amines_product
CN1CCN(c2cccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)C1=O,0.3432583943136365,4.462585942723447,amines_product
CCc1ncc(C#N)c(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,0.08142314262572015,4.118342983687855,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nccc2[nH]c(=O)[nH]c12,0.15166730845505683,4.266727748993806,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)CCS2(=O)=O,0.06546242713899275,4.120005648707279,amines_product
CC(F)(F)c1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)no1,0.13919191065183156,4.1885999832297545,amines_product
CN(C)Cc1nc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc2[nH]1,0.15061324531821185,4.223431318505695,amines_product
Cn1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(-c2ccnn2C)n1,0.13054001446972308,4.196310274690859,amines_product
Cc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnc1OC(F)F,0.06725166001886151,4.078901758583985,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2ncccc2n1,0.35328961657208424,4.347199225467487,amines_product
CN(C)c1ccncc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.2583697071267004,4.243518041160926,amines_product
CNC(=O)c1cnccc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.3666948923143316,4.448314904126631,amines_product
Cn1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(-c2cnccn2)n1,0.16933630786096643,4.2274831840316525,amines_product
Cn1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(F)n1,0.036489429127890105,4.056057761285088,amines_product
CCc1nc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n(C)n1,0.1080657336954971,4.149693332548601,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)C(F)(F)C(=O)N2,0.059944661369719654,4.120270704559291,amines_product
N#Cc1cccc(-c2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)[nH]n2)c1,0.14379293189772113,4.263639938062697,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(=O)[nH][nH]c2c1,0.045491672510728165,4.083785222925839,amines_product
COCCN(C)C(=O)c1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1,0.1633222421843179,4.294484721906861,amines_product
COc1cc(CC#N)ccc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.08912467558632642,4.142870258528632,amines_product
CN(C)C(=O)Cc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1,0.12685732594873755,4.131526715843498,amines_product
CCn1ccnc1-c1nsnc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.1904764420648135,4.297924754337819,amines_product
Cc1nncc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,0.04269951361745328,4.079742690645717,amines_product
COc1cnc(OC)n2nc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nc12,0.09849556661054848,4.150502761595519,amines_product
Cn1nc(C(C)(C)C)nc1N(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,0.32340924831872897,4.339997075183216,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nnnn1-c1ccc(F)cc1,0.146037966355685,4.281709729415361,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nc(-c2cccnc2)c[nH]1,0.09604807172645025,4.139065488008459,amines_product
CC(C)(F)c1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)on1,0.08490191007819092,4.118461466619278,amines_product
CC(C)(C)c1cnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)o1,0.16340456796893932,4.2656614901273615,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1nc(-c2ccncc2)c[nH]1,0.12321997482720448,4.144103566485917,amines_product
CC(C)c1cnc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)o1,0.09690353434211119,4.162016341993388,amines_product
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1noc(-c2ccccc2F)n1,0.3650387767365615,4.455488914209037,amines_product
